"STATION","NAME","DATE","ACMH","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-05-06",,"0.00",,,"49","59","39",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-05-07",,"0.00",,,"52","62","42",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-05-08",,"0.12",,,"50","54","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-05-09",,"0.74",,,"48","52","44",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-05-10",,"0.61",,,"48","53","42",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-05-11",,"0.00",,,"50","57","43",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-05-12",,"0.00",,,"50","58","41",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-05-13",,"0.00",,,"55","62","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-05-14",,"0.00",,,"63","73","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-05-15",,"0.00",,,"60","70","50",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-05-16",,"0.00",,,"59","69","49",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-05-17",,"0.00",,,"54","59","49",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-05-18",,"0.40",,,"55","62","48",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-05-19",,"0.00",,,"58","64","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-05-20",,"0.00",,,"57","61","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-05-21",,"0.09",,,"60","67","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-05-22",,"0.00",,,"57","63","50",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-05-23",,"0.00",,,"57","63","50",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-05-24",,"0.00",,,"56","66","45",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-05-25",,"0.00",,,"53","62","43",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-05-26",,"0.18",,,"55","63","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-05-27",,"0.17",,,"57","63","50",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-05-28",,"0.14",,,"58","65","50",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-05-29",,"0.21",,,"58","65","50",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-05-30",,"0.03",,,"52","56","48",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-05-31",,"0.09",,,"55","59","50",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-01",,"0.00",,,"60","70","49",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-02",,"0.00",,,"60","69","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-03",,"0.00",,,"63","78","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-04",,"0.00",,,"66","78","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-05",,"0.02",,,"62","68","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-06",,"0.04",,,"58","63","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-07",,"0.02",,,"56","60","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-08",,"0.02",,,"57","61","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-09",,"0.05",,,"57","64","50",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-10",,"0.00",,,"55","61","49",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-11",,"0.16",,,"53","56","49",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-12",,"0.35",,,"61","67","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-13",,"0.00",,,"60","67","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-14",,"0.09",,,"58","63","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-15",,"0.00",,,"58","68","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-16",,"0.00",,,"60","73","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-17",,"0.00",,,"66","80","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-18",,"0.14",,,"57","61","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-19",,"0.00",,,"61","68","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-20",,"0.00",,,"62","74","49",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-21",,"0.00",,,"63","72","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-22",,"0.00",,,"62","72","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-23",,"0.00",,,"60","71","48",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-24",,"0.00",,,"63","71","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-25",,"0.00",,,"66","78","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-26",,"0.00",,,"69","82","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-27",,"0.00",,,"74","89","58",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-28",,"0.00",,,"75","89","61",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-29",,"0.00",,,"64","73","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-06-30",,"0.00",,,"61","67","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-01",,"0.01",,,"57","61","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-02",,"0.00",,,"60","67","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-03",,"0.08",,,"58","63","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-04",,"0.00",,,"61","69","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-05",,"0.00",,,"62","73","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-06",,"0.00",,,"65","74","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-07",,"0.00",,,"64","76","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-08",,"0.00",,,"64","72","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-09",,"0.00",,,"64","72","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-10",,"0.00",,,"64","71","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-11",,"0.00",,,"62","70","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-12",,"0.00",,,"65","76","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-13",,"0.00",,,"63","74","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-14",,"0.00",,,"64","71","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-15",,"0.00",,,"63","74","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-16",,"0.00",,,"67","80","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-17",,"0.00",,,"71","85","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-18",,"0.00",,,"65","72","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-19",,"0.00",,,"65","78","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-20",,"0.00",,,"69","81","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-21",,"0.00",,,"72","83","60",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-22",,"0.13",,,"62","65","58",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-23",,"0.00",,,"66","74","58",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-24",,"0.00",,,"67","79","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-25",,"0.00",,,"66","75","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-26",,"0.00",,,"65","74","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-27",,"0.00",,,"70","81","59",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-28",,"0.00",,,"69","73","64",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-29",,"0.00",,,"71","80","61",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-30",,"0.00",,,"71","85","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-07-31",,"0.00",,,"73","85","60",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-01",,"0.00",,,"67","76","58",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-02",,"0.00",,,"68","80","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-03",,"0.00",,,"68","80","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-04",,"0.00",,,"71","84","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-05",,"0.00",,,"70","83","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-06",,"0.00",,,"67","75","58",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-07",,"0.00",,,"66","74","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-08",,"0.00",,,"70","83","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-09",,"0.00",,,"67","75","58",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-10",,"0.00",,,"64","72","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-11",,"0.00",,,"65","73","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-12",,"0.00",,,"63","74","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-13",,"0.00",,,"63","74","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-14",,"0.00",,,"62","71","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-15",,"0.00",,,"61","70","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-16",,"0.00",,,"63","75","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-17",,"0.00",,,"61","75","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-18",,"0.21",,,"62","67","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-19",,"0.00",,,"64","72","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-20",,"0.00",,,"66","74","58",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-21",,"0.00",,,"64","75","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-22",,"0.00",,,"66","80","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-23",,"0.00",,,"69","84","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-24",,"0.00",,,"66","75","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-25",,"0.00",,,"66","74","58",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-26",,"0.01",,,"62","67","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-27",,"0.00",,,"60","68","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-28",,"0.00",,,"63","76","50",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-29",,"0.16",,,"59","66","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-30",,"0.00",,,"63","72","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-08-31",,"0.00",,,"61","69","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-01",,"0.00",,,"61","68","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-02",,"0.00",,,"61","68","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-03",,"0.00",,,"61","70","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-04",,"0.00",,,"61","72","50",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-05",,"0.00",,,"57","66","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-06",,"0.04",,,"62","71","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-07",,"0.01",,,"55","61","48",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-08",,"0.13",,,"60","66","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-09",,"0.07",,,"59","64","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-10",,"0.18",,,"57","62","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-11",,"0.00",,,"62","73","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-12",,"0.00",,,"63","75","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-13",,"0.00",,,"64","75","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-14",,"0.00",,,"73","86","60",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-15",,"0.00",,,"68","75","60",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-16",,"0.00",,,"66","74","58",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-17",,"0.00",,,"66","74","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-18",,"0.04",,,"66","72","59",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-19",,"0.02",,,"64","71","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-20",,"0.04",,,"60","64","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-21",,"0.04",,,"61","68","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-22",,"0.00",,,"55","66","44",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-23",,"0.00",,,"58","72","43",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-24",,"0.00",,,"59","75","42",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-25",,"0.00",,,"61","77","44",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-26",,"0.00",,,"62","77","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-27",,"0.00",,,"64","77","50",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-28",,"0.00",,,"60","67","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-29",,"0.58",,,"62","65","58",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-09-30",,"0.44",,,"59","62","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-01",,"0.00","0.0","0.0","56","59","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-02",,"0.00","0.0","0.0","57","63","50",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-03",,"0.00","0.0","0.0","54","62","45",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-04",,"0.00","0.0","0.0","53","62","43",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-05",,"0.00","0.0","0.0","56","66","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-06",,"0.00","0.0","0.0","62","78","45",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-07",,"0.00","0.0","0.0","59","76","42",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-08",,"0.00","0.0","0.0","61","69","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-09",,"0.37","0.0","0.0","55","56","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-10",,"0.00","0.0","0.0","53","57","49",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-11",,"0.00","0.0","0.0","56","65","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-12",,"0.00","0.0","0.0","53","62","44",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-13",,"0.28","0.0","0.0","56","58","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-14",,"0.13","0.0","0.0","53","59","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-15",,"0.00","0.0","0.0","49","55","42",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-16",,"0.55","0.0","0.0","54","58","49",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-17",,"0.25","0.0","0.0","61","68","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-18",,"0.00","0.0","0.0","55","61","49",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-19",,"0.39","0.0","0.0","51","56","45",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-20",,"0.85","0.0","0.0","52","58","45",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-21",,"0.00","0.0","0.0","50","57","43",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-22",,"0.00","0.0","0.0","49","59","39",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-23",,"0.00","0.0","0.0","52","65","39",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-24",,"0.00","0.0","0.0","51","62","40",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-25",,"0.00","0.0","0.0","52","59","45",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-26",,"0.00","0.0","0.0","50","55","45",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-27",,"0.28","0.0","0.0","53","57","49",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-28",,"0.42","0.0","0.0","53","59","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-29",,"0.08","0.0","0.0","52","58","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-30",,"0.00","0.0","0.0","47","51","42",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-10-31",,"0.00","0.0","0.0","49","55","42",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-01",,"0.00",,,"46","55","37",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-02",,"0.00",,,"49","54","44",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-03",,"0.00",,,"52","60","43",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-04",,"0.28",,,"51","55","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-05",,"0.18",,,"49","52","45",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-06",,"0.03",,,"48","54","41",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-07",,"0.02",,,"44","49","39",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-08",,"0.87",,,"44","47","41",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-09",,"0.07",,,"44","49","38",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-10",,"0.00",,,"43","49","36",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-11",,"0.00",,,"38","44","32",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-12",,"0.00",,,"40","45","35",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-13",,"0.00",,,"42","47","37",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-14",,"0.00",,,"41","50","32",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-15",,"0.00",,,"40","49","30",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-16",,"0.00",,,"38","46","30",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-17",,"0.00",,,"39","49","28",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-18",,"0.00",,,"39","48","30",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-19",,"0.00",,,"38","46","30",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-20",,"0.00",,,"44","54","34",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-21",,"0.00",,,"43","56","30",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-22",,"0.00",,,"40","51","29",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-23",,"0.27",,,"40","47","32",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-24",,"0.00",,,"47","52","41",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-25",,"0.19",,,"44","46","42",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-26",,"1.17",,,"46","49","43",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-27",,"0.07",,,"43","49","37",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-28",,"0.00",,,"42","50","34",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-29",,"0.30",,,"47","51","43",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-11-30",,"0.08",,,"49","54","44",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-12-01",,"0.03","0.0",,"47","56","38",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-12-02",,"0.14","0.0",,"46","51","40",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-12-03",,"0.00","0.0",,"42","47","37",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-12-04",,"0.00","0.0",,"46","53","39",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-12-05",,"0.00","0.0","0.0","42","51","32",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-12-06",,"0.00","0.0","0.0","45","52","37",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-12-07",,"0.00","0.0","0.0","37","40","33",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-12-08",,"0.14","0.0","0.0","38","42","33",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-12-09",,"0.00","0.0","0.0","40","43","37",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-12-10",,"0.06","0.0","0.0","35","40","30",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-12-11",,"0.00","0.0","0.0","33","37","29",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2000-12-12",,"0.00","0.0","0.0","34","40","28",
